PN;Assignee Name;Micron;IBM;Samsung;Toshiba;mean_cumulative_incl_unigram_red_linkage;mean_cumulative_incl_unigram_compl_linkage;mean_cumulative_incl_bigram_red_linkage;mean_cumulative_incl_bigram_compl_linkage;mean_preclusive_incl_unigram_red_linkage;mean_preclusive_incl_unigram_compl_linkage;mean_preclusive_incl_bigram_red_linkage;mean_preclusive_incl_bigram_compl_linkage;filing_year;grant_year
6232146;Micron Technology;1;0;0;0;0,25;0,593406593;0,012820513;0,010582011;6,285714289;3,714285717;504;1424;1999;2001
6232148;Micron Technology;1;0;0;0;0,269230769;0,409448819;0,019047619;0,029292929;4,391269844;2,892826889;146,166667;343,4315479;1999;2001
6232168;Micron Technology;1;0;0;0;0,399715505;0,47228337;0,078387458;0,086226204;3,363636367;4,109374993;46,99999944;187,9999977;2000;2001
6232176;Micron Technology;1;0;0;0;0,339181287;0,495192308;0,036585366;0,052873563;3,935714292;2,947265242;27,33333322;27,38888903;1999;2001
6232191;Micron Technology;1;0;0;0;0;0;0;0;6,209722227;5,407058176;104,4333325;242,4454686;1998;2001
6232210;Micron Technology;1;0;0;0;0,820512821;0,96559633;0,2;0,162011173;9,749999959;4,638297878;504;1424;1999;2001
6232213;Micron Technology;1;0;0;0;0;0;0;0;3,045118282;1,984456846;176,05;482,1513736;1997;2001
6232218;Micron Technology;1;0;0;0;0;0;0;0;18,07596036;23,07064078;338,4375004;909,8203124;1999;2001
6232219;Micron Technology;1;0;0;0;0,201025641;0,225468165;0,010847458;0,016830601;6,742460312;4,0924954;207,3333323;507,1999997;1998;2001
6232229;Micron Technology;1;0;0;0;0,157894737;0,185950998;0,008506616;0,010230179;3,37777778;2,682544541;46,00000092;51,00000065;1999;2001
6232232;Micron Technology;1;0;0;0;0,271052632;0,4215;0,037931035;0,046067416;2,157808499;1,4702525;10,81746033;8,363717966;1998;2001
6232243;Micron Technology;1;0;0;0;0,323099415;0,564364876;0,050813008;0,062720848;7,786290783;4,020158626;169,0499998;464,0402503;1999;2001
6232247;Micron Technology;1;0;0;0;0,760869565;0,916864608;0,085714286;0,134259259;23,45634946;15,15779769;504;1424;1999;2001
6233194;Micron Technology;1;0;0;0;0,46097561;0,556708595;0,05;0,06682243;3,2142507;2,555555067;33,07499929;67,88981475;2000;2001
6233722;Micron Technology;1;0;0;0;0;0;0;0;14,53125011;4,310592478;265,9583335;723,4190476;1998;2001
6235145;Micron Technology;1;0;0;0;0,188811189;0,268724697;0,008741259;0,009725906;34,90007769;98,98334988;464;1303,326087;1998;2001
6235213;Micron Technology;1;0;0;0;0,635416667;0,729452055;0,199275362;0,20940171;3,913881674;2,426297336;128,4000003;316,0000004;1998;2001
6235545;Micron Technology;1;0;0;0;0;0;0;0;6,125000005;4,467391309;64;50,3999996;1999;2001
6235551;Micron Technology;1;0;0;0;0,543340381;0,744646465;0,082191781;0,103636364;5,647850647;4,404485965;185,0256413;465,0210388;1997;2001
6235554;Micron Technology;1;0;0;0;0,241356383;0,473222545;0,036602957;0,045348459;4,896757059;2,54205209;166,1876804;414,0369555;1999;2001
6235562;Micron Technology;1;0;0;0;0,65625;0,846590909;0,229166667;0,301282051;302;1153;504;1424;1996;2001
6235569;Micron Technology;1;0;0;0;0,306451613;0,429778555;0,054385965;0,062146893;4,688729398;3,312363182;55,41666575;30,36764708;1999;2001
6235571;Micron Technology;1;0;0;0;0,357947434;0,514831574;0,079248366;0,101166329;3,916666666;2,235668791;35,99999971;33,14285692;1999;2001
6235578;Micron Technology;1;0;0;0;0,956521739;0,994328922;0,293103448;0,326530612;2,875;2,034615384;28,99999968;34,99999948;1999;2001
6235605;Micron Technology;1;0;0;0;0,340175953;0,487302171;0,058275058;0,066017316;5,351190476;2,308407549;25,99999989;20,64646456;1999;2001
6235613;Micron Technology;1;0;0;0;0;0;0;0;3,449999997;1,833107241;23,37500014;14,25833327;1998;2001
6235630;Micron Technology;1;0;0;0;0,297435897;0,551028807;0,042056075;0,057823129;9,454545452;3,808409281;504;1424;1998;2001
6235638;Micron Technology;1;0;0;0;0,22;0,227615063;0,002857143;0,003296703;7,015873016;3,724517778;278,8333337;771,6555605;1999;2001
6235639;Micron Technology;1;0;0;0;0,173584906;0,211702128;0,013157895;0,021561338;6,62500001;3,558309288;271,0000003;779,2500022;1998;2001
6235646;Micron Technology;1;0;0;0;0,235294118;0,371592148;0,062111801;0,067385445;6,374999995;4,526520496;202,4999995;516,7301582;2000;2001
6238270;Micron Technology;1;0;0;0;0,216180371;0,345623813;0,017241379;0,020019611;105,7738095;388,307245;351,6666665;961,0555555;1999;2001
6238942;Micron Technology;1;0;0;0;0,810606061;0,9;0,125;0,168896321;11,87670948;7,17809521;300,333332;736,9166662;1998;2001
6238957;Micron Technology;1;0;0;0;0,782828283;0,893939394;0,199346405;0,221153846;302;1153;504;1424;1999;2001
6238969;Micron Technology;1;0;0;0;0,127272727;0,32322357;0,013513514;0,010752688;7,537037027;8,604718955;45,22222125;33,7678575;1999;2001
6238971;Micron Technology;1;0;0;0;0,370833334;0,508881579;0,047945206;0,058205128;5,329725832;5,400882943;36,50000037;31,36273464;1997;2001
6238976;Micron Technology;1;0;0;0;0,337984496;0,551471347;0,039596469;0,047673314;3,97985613;2,599812258;160,5606059;403,5272727;1998;2001
6238994;Micron Technology;1;0;0;0;0,169047619;0,360934183;0,002232143;0,003810976;15,10416653;22,42258013;504;1424;1998;2001
6238999;Micron Technology;1;0;0;0;0,5625;0,744852941;0,12109375;0,137820513;2,831416202;2,387840139;91,42857143;217,45;2000;2001
6239012;Micron Technology;1;0;0;0;0,822222222;0,883966245;0,164285715;0,200471698;21,84467163;54,81668101;444,3478261;1244,405797;1999;2001
6239028;Micron Technology;1;0;0;0;0,404092072;0,509699625;0,05210084;0,062671798;10,59393937;10,6026465;214,6666676;522,2222208;1998;2001
6239029;Micron Technology;1;0;0;0;0,661016949;0,84375;0,103896104;0,106451613;4,336752138;3,811074245;27,80555553;34,44444437;1998;2001
6242271;Micron Technology;1;0;0;0;0,163120567;0,308039747;0,015384615;0,025316456;302;1153;504;1424;1999;2001
6242302;Micron Technology;1;0;0;0;0,96;0,983009709;0,25106383;0,289265537;3,32912458;2,066185376;16,97222233;18,02777782;1998;2001
6242304;Micron Technology;1;0;0;0;0,901234568;0,936430318;0,100775194;0,1015625;5,657142863;5,355009507;232,4999999;521,6000007;1998;2001
6242335;Micron Technology;1;0;0;0;0,276595745;0,485049834;0,049180328;0,049333333;7,833333392;16,80063452;131,2999999;308,4363636;1999;2001
6242816;Micron Technology;1;0;0;0;0,057142857;0,155;0;0;8,833333312;7,649970413;391,7500001;1076,3;1998;2001
6245191;Micron Technology;1;0;0;0;0;0;0;0;13,17234845;15,73230228;434,8333334;1195,888889;1999;2001
6245594;Micron Technology;1;0;0;0;0;0;0;0;8,534445581;3,691582324;172,5578226;348,345381;1997;2001
6245604;Micron Technology;1;0;0;0;0,415384616;0,585331453;0,068027211;0,082251082;6,371031746;4,94472878;53,08333256;32,45000048;1996;2001
6245615;Micron Technology;1;0;0;0;0,291860465;0,448039216;0,025;0,033894231;4,051383906;3,271779395;89,42831429;201,3166826;1999;2001
6245631;Micron Technology;1;0;0;0;0,479651163;0,484413203;0,102777778;0,111734694;302;1153;504;1424;1999;2001
6245644;Micron Technology;1;0;0;0;0;0;0;0;3,6;1,698962615;23,99999981;31,04166649;1999;2001
6245646;Micron Technology;1;0;0;0;0,137820513;0,114446529;0,011217949;0,016826923;6,153535364;10,518102;246,666667;654,9841267;2000;2001
6245671;Micron Technology;1;0;0;0;0,279411765;0,424581006;0,029411765;0,049079755;302;1153;504;1424;1999;2001
6245674;Micron Technology;1;0;0;0;0,323255814;0,417349398;0,059183674;0,043459916;3,431730768;2,255321321;200,6666671;566,8333385;1999;2001
6248001;Micron Technology;1;0;0;0;0,1;0,249211356;0;0;4,166666667;1,651041668;78,99999905;39,1666665;1999;2001
6248611;Micron Technology;1;0;0;0;0,314285714;0,418288652;0,092436975;0,104938272;302;1153;504;1424;1998;2001
6249050;Micron Technology;1;0;0;0;0,141304348;0,1373057;0;0;5,430555562;3,661524823;52,66666603;30,95555558;1999;2001
6251470;Micron Technology;1;0;0;0;0,293478261;0,300757878;0,051759834;0,061594203;4,927777774;5,140340911;267,7499999;750,4999982;1997;2001
6251693;Micron Technology;1;0;0;0;0,325;0,358713137;0,065217391;0,064186047;302;1153;504;1424;1998;2001
6251702;Micron Technology;1;0;0;0;0,565217391;0,386363636;0,175438596;0,143333333;4,600000007;2,095238096;38,00000068;33,33333333;1999;2001
6251708;Micron Technology;1;0;0;0;0,8125;0,922155689;0,222222222;0,312101911;4,571428571;2,609375;45,00000045;52,33333403;1999;2001
6251714;Micron Technology;1;0;0;0;0,914285714;0,954198473;0,275862069;0,348993289;4,19097222;2,411502298;36,25000002;31,04166696;1997;2001
6251785;Micron Technology;1;0;0;0;0,171945701;0,340577513;0,017297517;0,011837919;20,58888901;65,06149324;356,9999998;964,5555557;1999;2001
6251802;Micron Technology;1;0;0;0;0,321428572;0,391414141;0,038461539;0,035958904;9,357534655;9,634315806;275,7771138;727,6162858;1998;2001
6251807;Micron Technology;1;0;0;0;0,54;0,785714286;0,082589286;0,110803324;302;1153;504;1424;2000;2001
6252308;Micron Technology;1;0;0;0;0,342436975;0,407069135;0,059253247;0,064795918;4,208757213;3,689369326;265,2916666;723,6558161;1998;2001
6255156;Micron Technology;1;0;0;0;0,277504105;0,392380952;0,047619048;0,051759834;3,042047459;2,750851998;22,9629627;28,57253106;1997;2001
6255159;Micron Technology;1;0;0;0;0,267210145;0,464678179;0,023876404;0,022865854;5,688725415;5,07041887;153,9833336;345,0408385;1997;2001
6255171;Micron Technology;1;0;0;0;0;0;0;0;5,762078039;4,167569592;82,66666667;192,9985057;1999;2001
6255186;Micron Technology;1;0;0;0;0,375;0,649902344;0,083333333;0,05785124;4,491181657;4,640703163;124,2222222;338,74283;1998;2001
6255196;Micron Technology;1;0;0;0;0,431818182;0,473577236;0,086734694;0,095679013;302;1153;504;1424;2000;2001
6255209;Micron Technology;1;0;0;0;0;0;0;0;11,61111115;15,93548393;504;1424;1999;2001
6255212;Micron Technology;1;0;0;0;0,58974359;0,722761596;0,074906367;0,071290944;4,642857151;1,993548387;44,50000022;38,44444399;1999;2001
6255213;Micron Technology;1;0;0;0;0;0;0;0;4,571428571;4,285714292;45,00000045;159,0000045;2000;2001
6255216;Micron Technology;1;0;0;0;0,25;0,51671123;0,029166667;0,031779661;5,054945054;3,476145161;281,9999994;731,6666665;1999;2001
6255228;Micron Technology;1;0;0;0;0,333333333;0,464864865;0,1;0,106217617;5,447970785;4,568903951;330,4687501;921,161459;2000;2001
6255720;Micron Technology;1;0;0;0;0,45;0,652420307;0,05123967;0,06519337;6,909090914;2,823333336;504;1424;1998;2001
6255769;Micron Technology;1;0;0;0;0,172222222;0,304355281;0,017460317;0,021825397;6,666666667;3,240000003;34,99999948;27,99999978;2000;2001
6258466;Micron Technology;1;0;0;0;0,115384615;0,15993266;0;0;5,111645027;3,425688575;318,4;867,2800002;2000;2001
6258609;Micron Technology;1;0;0;0;0,204389575;0,389798571;0,013146735;0,01617984;13,14000001;4,81051102;280,1999978;698,9333193;1996;2001
6258623;Micron Technology;1;0;0;0;0,189466484;0,275329797;0,016649049;0,028336704;6,689309192;4,936790637;197,4358989;439,4948203;1999;2001
6258624;Micron Technology;1;0;0;0;0,216716418;0,277882565;0,017547398;0,017048648;4,359629568;3,326059058;95,05555468;197,8342588;2000;2001
6258655;Micron Technology;1;0;0;0;0,872340426;0,926735219;0,233333333;0,221774194;5,583169932;2,97813754;167,9285711;429,7030136;1999;2001
6258660;Micron Technology;1;0;0;0;0;0;0;0;3,20802005;2,074142539;66,66666667;35,5833335;1999;2001
6258664;Micron Technology;1;0;0;0;0,358974359;0,5;0,068627451;0,073113208;7,94899392;5,217054345;264,0740742;704,8853613;1999;2001
6258671;Micron Technology;1;0;0;0;0,4;0,637809188;0,041666667;0,029411765;5,634920635;3,402371597;191,9999998;527,5555572;1997;2001
6258709;Micron Technology;1;0;0;0;0,292517007;0,503663004;0,031168831;0,03353454;2,77746212;1,784358175;16,95833336;14,96071433;2000;2001
6258718;Micron Technology;1;0;0;0;0;0;0;0;3,499999996;1,706140351;55,00000055;26,66666667;2000;2001
6258728;Micron Technology;1;0;0;0;0,335135135;0,605369127;0,071428571;0,084883721;6,181349213;2,588778599;193,6666665;512,4111135;1999;2001
6258729;Micron Technology;1;0;0;0;0,201079622;0,371645796;0,022682446;0,021750663;5,305645896;3,556943379;240,142857;639,0555547;1999;2001
6259036;Micron Technology;1;0;0;0;0,231558378;0,322346132;0,022849889;0,026581028;7,133709019;5,623491451;178,660257;372,5347981;1998;2001
6259525;Micron Technology;1;0;0;0;0,176470588;0,279816514;0;0;5,279689757;3,144409804;271,3409094;745,0017055;2000;2001
6261635;Micron Technology;1;0;0;0;0;0;0;0;6,471530774;5,066209406;427,3333332;1196,933333;1999;2001
6261850;Micron Technology;1;0;0;0;0,345679012;0,455925277;0,059701493;0,067363531;4,936538466;3,042379682;144,5074077;341,6920864;1998;2001
6261854;Micron Technology;1;0;0;0;0,366071429;0,571358268;0,070101352;0,087244898;8,385416662;3,81841856;288,9999987;732,4166666;1999;2001
6261865;Micron Technology;1;0;0;0;0,331909938;0,364909491;0,062229437;0,074668142;3,813696489;3,792902371;149,5534723;392,8647929;1998;2001
6261888;Micron Technology;1;0;0;0;0,478947369;0,644369748;0,084444444;0,092307692;2,305147058;2,073484848;13,12499996;11,97368419;1999;2001
6261899;Micron Technology;1;0;0;0;0,254901961;0,393406593;0,036734694;0,051997811;5,383333342;4,038669345;46,66666733;52,19999958;1998;2001
6261913;Micron Technology;1;0;0;0;0,902777778;0,96875;0,126373627;0,106122449;4,241666669;2,17424175;140,6481481;357,1257588;2000;2001
6261922;Micron Technology;1;0;0;0;0,28125;0,463562753;0,03968254;0,058282209;302;1153;504;1424;2000;2001
6261940;Micron Technology;1;0;0;0;0,341818182;0,447122302;0,050746269;0,064646465;302;1153;504;1424;1999;2001
6261947;Micron Technology;1;0;0;0;0,144615384;0,249140893;0,009195402;0,01402439;4,953403077;5,017443037;131,3666662;268,9564327;1999;2001
6261948;Micron Technology;1;0;0;0;0;0;0;0;3,908609909;2,387412542;35,00000028;82,33333506;1999;2001
6261964;Micron Technology;1;0;0;0;0,263703704;0,451667449;0,021111111;0,027960057;8,707090769;4,660351652;236,926824;488,0386487;1998;2001
6262485;Micron Technology;1;0;0;0;0,244444444;0,290555556;0,035714286;0,051502146;4,872081044;3,368126733;85,74999984;197,2548612;1999;2001
6263566;Micron Technology;1;0;0;0;0,279503105;0,355942029;0,023320158;0,024689441;5,842795425;4,029850176;200,7678577;468,0269107;1999;2001
6265232;Micron Technology;1;0;0;0;0,253411306;0,298832856;0,028782895;0,035087719;7,59630662;9,007795197;332,3398693;907,4509803;1998;2001
6265245;Micron Technology;1;0;0;0;0,315789474;0,613774793;0,031578947;0,041433371;7,351531808;3,640016021;263,9393939;692,4212141;2000;2001
6265281;Micron Technology;1;0;0;0;0,206060606;0,253565062;0,027972028;0,021251476;5,752842742;5,197776805;198,3382351;534,2177302;1999;2001
6265282;Micron Technology;1;0;0;0;0,216748768;0,341066883;0,017864562;0,020503262;4,720504678;3,402187843;101,9062493;206,6960228;1998;2001
6265297;Micron Technology;1;0;0;0;0,263492063;0,417662338;0,028571429;0,030006523;4,391417408;3,631437907;77,13725556;177,1908113;1999;2001
6265764;Micron Technology;1;0;0;0;0,847222222;0,979719189;0,25;0,285714286;8,210164847;11,88078191;297,4999985;767,7812516;2000;2001
6266268;Micron Technology;1;0;0;0;0,993055556;0,997740964;0,192307693;0,226923077;5,494736838;3,476813193;274,75;733,6666667;1999;2001
6267817;Micron Technology;1;0;0;0;0,18852459;0,119791667;0,005952381;0,009646303;302;1153;504;1424;2000;2001
6268250;Micron Technology;1;0;0;0;0,313988095;0,459637965;0,054621849;0,047230321;3,243724699;2,182590749;37,17333397;77,99166247;1999;2001
6268275;Micron Technology;1;0;0;0;0,485094851;0,611111111;0,08496732;0,114130435;7,401873892;5,645946706;207,6666674;515,324338;1998;2001
6268282;Micron Technology;1;0;0;0;0,310515873;0,368026499;0,055555556;0,066823899;9,396296287;11,44789546;454,3333332;1277,555556;1998;2001
6268292;Micron Technology;1;0;0;0;0,256410256;0,378968254;0,051643192;0,073934837;5,44761904;2,793874171;269,7500001;726,777778;1999;2001
6271056;Micron Technology;1;0;0;0;0,297435897;0,426956329;0,034047919;0,044197031;5,467220277;5,106308998;167,7564098;407,1549594;1999;2001
6271067;Micron Technology;1;0;0;0;0,474747475;0,450231482;0,159090909;0,18452381;4,714285717;4;43,99999947;55,99999955;1998;2001
6271071;Micron Technology;1;0;0;0;0,164285714;0,150577558;0,017857143;0,015350877;2,692307695;2,148936169;12,25000001;14,24999992;1998;2001
6271073;Micron Technology;1;0;0;0;0;0;0;0;2,571428572;2,157692308;12,95000001;12,62121209;1999;2001
6271126;Micron Technology;1;0;0;0;0;0;0;0;3,625;2,753086416;40,99999984;23,66666674;2000;2001
6271131;Micron Technology;1;0;0;0;0,238647343;0,274580336;0,020277778;0,024408602;23,57231532;78,05116895;308,6666687;769,9814816;1998;2001
6271139;Micron Technology;1;0;0;0;0,139941691;0,156158892;0,017316017;0,012494794;302;1153;504;1424;1998;2001
6271141;Micron Technology;1;0;0;0;0,436065574;0,505986696;0,074666667;0,059763314;5,818673598;6,378474135;115,2500002;273,3037522;1999;2001
6271152;Micron Technology;1;0;0;0;0;0;0;0;4,950000005;2,704116966;270,5;723,1666668;2000;2001
6271153;Micron Technology;1;0;0;0;0,177777778;0,239651416;0,035555556;0,05882353;4,96875;3,292492569;49,37500087;64,03333204;2000;2001
6272236;Micron Technology;1;0;0;0;0,205128205;0,302631579;0,020408163;0,02955665;5,312577137;3,22550209;116,7349292;287,7450128;2000;2001
6274253;Micron Technology;1;0;0;0;0,766666666;0,837797619;0,175;0,241721854;302;1153;504;1424;1998;2001
6274390;Micron Technology;1;0;0;0;0;0;0;0;6,80555555;2,921449914;71,66666652;157,499993;2000;2001
6274423;Micron Technology;1;0;0;0;0,371527778;0,405032468;0,046296297;0,040895062;3,272727268;2,793137254;40,49999931;56,69999979;1999;2001
6274479;Micron Technology;1;0;0;0;0,211646137;0,344638334;0,008421053;0,009533267;7,609523808;7,323252702;504;1424;1998;2001
6274482;Micron Technology;1;0;0;0;0;0;0;0;4,800000008;3,388888891;504;1424;1999;2001
6274486;Micron Technology;1;0;0;0;0;0;0;0;4,902588519;4,375353146;198,6999991;490,5750013;1998;2001
6274498;Micron Technology;1;0;0;0;0,464705883;0,5775;0,117391304;0,123076923;7,482943743;6,192343604;133,0000005;338,3166654;1998;2001
6274936;Micron Technology;1;0;0;0;0;0;0;0;2,5;1,840707964;10;10,64285709;2000;2001
6276996;Micron Technology;1;0;0;0;0,134658992;0,28583701;0,006897586;0,006757382;6,983469749;3,215126758;337,9999997;935,6305565;1998;2001
6277671;Micron Technology;1;0;0;0;0,151439299;0,207672634;0,010611303;0,010890007;302;1153;504;1424;1998;2001
6277673;Micron Technology;1;0;0;0;0,581730769;0,629679144;0,253676471;0,267857143;2,88888889;3,224137929;17,00000012;20,99999983;1999;2001
6277674;Micron Technology;1;0;0;0;0,31381733;0,415828303;0,044740973;0,04842615;8,219644877;6,416881674;458,1111111;1271,240741;1998;2001
6277680;Micron Technology;1;0;0;0;0;0;0;0;3,875000002;2,547169809;33,00000033;29,16666691;2000;2001
6277687;Micron Technology;1;0;0;0;0,329081633;0,573765703;0,052631579;0,059317845;5,435897437;2,171410253;205,9999997;509,9888887;1999;2001
6277701;Micron Technology;1;0;0;0;0;0;0;0;25,50000018;25,12500002;504;1424;2000;2001
6277704;Micron Technology;1;0;0;0;0,127659574;0,128944175;0,005597015;0,002615063;46,99999944;82,40000224;504;1424;2000;2001
6277728;Micron Technology;1;0;0;0;0,168044077;0,212791633;0,015392016;0,01584022;5,399887675;7,816628322;115,0799997;263,7518434;1999;2001
6277731;Micron Technology;1;0;0;0;0;0;0;0;2,914285711;2,382498454;22,00000016;62,14285483;2000;2001
6277737;Micron Technology;1;0;0;0;0;0;0;0;3,198148149;2,902439025;341,6666667;952,1111111;1998;2001
6277746;Micron Technology;1;0;0;0;0;0;0;0;6,19047619;7,195129868;43,50000036;112,0000061;2000;2001
6277758;Micron Technology;1;0;0;0;0,342510121;0,543304277;0,045319022;0,05707196;4,010683759;2,456222363;173,6071428;390,4809908;1998;2001
6277759;Micron Technology;1;0;0;0;0,209302326;0,500775194;0,019230769;0,02173913;6,104464274;2,943209147;391,0000002;1077,583333;1998;2001
